tIF,G_if,Tcell_if,Tamb_if,loadFactor_if,pf_if,P_load_if,Q_load_if,I_load_if,Vpv_mpp_if,Ipv_mpp_if,Vdc_cmd_if,D_mppt_if,Ppv_available_if,P_meas_if,P_pred_if,V_meas_if,V_pred_if,I_meas_if,I_pred_if,T_meas_if,T_case_if,T_junction_if,absP_if,absV_if,absI_if,absT_if,P_loss_if,capHealth_if
56,957.92172754735,36.9830669044117,27.3046850327736,0.896153383903782,0.851558962504506,8065.38045513404,4965.41895933782,13.176540773045,760.154055237614,12.0968417438768,800,0.0498074309529823,9195.46330717557,8034.86519134931,8065.38045513404,306.413084323129,305.02,13.3010949326411,13.2137428110424,36.1235986859333,37.5400486338011,43.7263379095028,30.5152637847323,1.39308432312885,0.0873521215986504,1.41644994786778,249.444756344353,1
57,930.209349039201,33.5457549947915,25.7999980445897,0.932392380129934,0.830480187415827,8391.5314211694,5628.65586908552,14.0573424559797,768.285016559821,11.7860084123289,800,0.0396437293002241,9055.01366824029,8317.45555394875,8391.5314211694,306.974432930039,305.02,14.0906559205375,14.0970313088584,36.6855535020025,36.129827608177,42.3966524078502,74.0758672206503,1.9544329300395,0.00637538832090279,0.555725893825489,259.531899623797,1
58,945.284075148022,34.1958821929819,29.4264151153028,0.870056763972515,0.84422159227959,7830.51087575264,4971.57302355302,12.9040167257409,766.747140672501,11.9695541310987,800,0.0415660741593732,9177.62140514467,7787.0412441513,7830.51087575264,304.352924729867,305.02,12.6568257198763,12.940449331902,40.2112275518599,39.7843414683972,45.994551313055,43.4696316013369,0.667075270133296,0.283623612025785,0.426886083462726,242.180748734619,1
59,924.809148058839,33.6937877161688,27.4542834863129,0.916536070174479,0.826559303538761,8248.82463157031,5617.07787690706,13.8838313019748,767.934845157403,11.7159281804663,800,0.0400814435532465,8997.06949314166,8265.18229447446,8248.82463157031,305.349803158997,305.02,13.8759707230092,13.9230302714573,36.6557995654864,37.8862762026743,44.1412186725857,16.357662904149,0.329803158997322,0.0470595484480949,1.23047663718796,255.11828757434,1
60,939.889507989904,37.2860882968419,28.2559648264553,0.914397548963777,0.86313533151529,8229.577940674,4814.67020360248,13.2644712964026,759.437258133821,11.8656014169377,800,0.0507034273327243,9011.17980618795,8267.13226969082,8229.577940674,303.776171772562,305.02,13.2345606399655,13.3019215933876,38.0777678711689,38.7546209752245,45.0383989804463,37.5543290168207,1.24382822743803,0.0673609534220727,0.676853104055596,254.523029093011,1
61,963.91950087913,37.4247243815765,28.6977292617156,0.900873664961109,0.862105077865732,8107.86298464998,4765.65310906585,13.0839077590994,759.109314475381,12.1673106894578,800,0.051113356905774,9236.31887648331,8137.67376554697,8107.86298464998,306.500965656828,305.02,13.2053020124978,13.1208482613141,38.6039056157314,39.2463608321188,45.5261890293467,29.8107808969899,1.48096565682789,0.0844537511836592,0.642455216387376,250.758649009794,1
62,937.331977839979,33.5715827871686,27.3045306194203,0.981746280584317,0.859465133127531,8835.71652525886,5255.32494261072,14.3022638955237,768.223920916953,11.8759609599643,800,0.0397200988538091,9123.39729332041,8819.84522346182,8835.71652525886,306.643419358746,305.02,14.3284686237157,14.342644248308,37.6618146530475,37.9767852311399,44.4037897974766,15.8713017970349,1.6234193587461,0.0141756245922871,0.314970578092449,273.26958325543,1
63,936.733756669654,38.2025643539499,27.6812575149817,0.869544159084881,0.86533533520524,7825.89743176393,4532.67937025634,12.5817482027613,757.269334020731,11.8150940988481,800,0.0534133324740858,8947.20843962698,7822.28406409333,7825.89743176393,306.27194949231,305.02,12.5896744480242,12.6172709308259,37.6413435068226,38.3590376755792,44.6857614568922,3.61336767059947,1.25194949231025,0.0275964828017106,0.717694168756616,242.038064899916,1
64,931.63477434949,33.134007278344,29.1018254632169,0.89286173432631,0.879483989573694,8035.75560893679,4348.50997558759,12.7113026213192,769.259005783077,11.808707208846,800,0.0384262427711536,9083.95436706035,8029.44521346861,8035.75560893679,304.350257344109,305.02,12.7492309117354,12.7471911273589,39.6771739467953,39.8132295683405,46.1096838345549,6.31039546817283,0.669742655891127,0.00203978437651742,0.136055621545168,248.528523987737,1
65,925.060057565923,35.7079607294756,29.1388482588852,0.895445911205253,0.851770457235106,8059.01320084728,4957.01524183783,13.16286933396,763.170318894425,11.6963875446416,800,0.0460371013819681,8926.33581235688,7932.87648893771,8059.01320084728,305.652129560864,305.02,13.1647845591115,13.2000327726464,39.985020724602,39.8872425127133,46.1662945142975,126.136711909561,0.632129560863575,0.0352482135348584,0.0977782118886736,249.24783095404,1
66,928.922092787817,36.1021104013195,29.4540762002633,0.884725193873175,0.862073801000066,7962.52674485857,4680.88839102435,12.8498403885027,762.237957845679,11.7407209978813,800,0.0472025526929016,8949.22319706092,7993.89964759683,7962.52674485857,306.985474140278,305.02,12.8493375266599,12.88612003569,39.7681885764759,40.2295442410839,46.4759404673024,31.3729027382506,1.96547414027765,0.0367825090300595,0.461355664607979,246.263713758514,1
67,925.311129873914,35.7323000117531,28.3777133041903,0.940627019825144,0.866094623940716,8465.64317842629,4886.07865705421,13.5983398970389,763.112744322198,11.6992857336747,800,0.0461090695972524,8927.87404283404,8539.92966302562,8465.64317842629,307.999052806659,305.02,13.5167245579046,13.6367328232451,38.2943486170761,39.2335266772814,45.5597106820257,74.2864845993336,2.97905280665873,0.120008265340509,0.939178060205244,261.824015827618,1
68,949.46410610914,34.9723637728099,28.6172580648038,0.849038763040722,0.858247665011581,7641.3488673665,4569.55917788791,12.3865018921702,764.910373495418,12.0135003218364,800,0.0438620331307272,9189.25101816323,7514.21357221781,7641.3488673665,304.488784776089,305.02,12.4328535004982,12.4214733707992,39.6787572278445,39.4605233457507,45.6752607981715,127.135295148692,0.53121522391109,0.0113801296990754,0.218233882093749,236.330377341233,1
69,920.082399040898,36.8804270562773,26.7465470826387,0.868402562904151,0.858426061301693,7815.62306613736,4670.08744663951,12.6663646818661,760.396849798376,11.6201661068172,800,0.0495039377520301,8835.93770175769,7747.29709711054,7815.62306613736,304.420022007379,305.02,12.6088362041293,12.7021263121984,37.2823780392254,37.6031881278181,43.7721309330237,68.3259690268205,0.599977992620609,0.0932901080691639,0.320810088592729,241.720301014558,1
70,935.173463085577,36.5708960151923,27.8564811393874,0.892970335808412,0.84478363825187,8036.73302227571,5090.6766966726,13.2350419901532,761.129045476063,11.8143326006389,800,0.0485886931549218,8992.23169526104,8005.12574782132,8036.73302227571,303.337023534108,305.02,13.4512508323231,13.2724091977911,38.6104766529719,38.7520924387716,44.9330421843641,31.6072744543817,1.68297646589161,0.178841634531988,0.141615785799708,248.55875326626,1
71,931.582667526739,33.2380323995942,30.3261435389341,0.863600962672823,0.860774941656009,7772.40866405541,4595.91132178137,12.5619565685693,769.01293435876,11.8068760916301,800,0.0387338320515501,9079.64042883477,7803.80258331839,7772.40866405541,304.026969371945,305.02,12.7233281510093,12.5974234178461,39.9759196515128,41.2315540874201,47.3668090549554,31.3939192629787,0.99303062805501,0.125904733163198,1.25563443590728,240.383773115117,1
72,944.148533911318,37.0108440360442,29.3838065995026,0.847220989766228,0.852997690557572,7624.98890789605,4665.42141777424,12.4360550784285,760.088348432737,11.9225865240254,800,0.0498895644590783,9062.21910009286,7583.25336551421,7624.98890789605,305.676776969772,305.02,12.5974830630312,12.4711664632399,40.3188601610974,40.2867103963252,46.3580600339397,41.7355423818408,0.656776969771897,0.126316599791307,0.0321497647721358,235.824399213281,1
73,929.776463118939,33.9254619763306,29.1807545302401,0.883229018704941,0.85210657995212,7949.06116834447,4882.35476668735,12.9781621483393,767.38681969499,11.7762444135875,800,0.0407664753812627,9036.93474849378,7956.95330592589,7949.06116834447,304.155883716866,305.02,13.121873027807,13.0148040932698,41.2180575903014,40.1191158665258,46.2104206183044,7.89213758141887,0.86411628313374,0.107068934537212,1.09894172377567,245.847252629211,1
74,921.05840812162,36.5170837371563,28.2505584932225,0.924714680886465,0.858029512860641,8322.43212797819,4981.65188686467,13.4939566872142,761.256338419757,11.6366240889378,800,0.048429576975304,8858.45384551193,8364.61768704361,8322.43212797819,307.14812932063,305.02,13.4529193506314,13.5320549026761,38.9490472278149,39.2605507985495,45.4434730037325,42.185559065425,2.12812932062968,0.0791355520446988,0.311503570734693,257.3948080818,1
75,965.822174526522,37.3855440456723,28.087790422843,0.883794213042053,0.86166396891733,7954.14791737847,4684.61637772645,12.8424240475782,759.201995559962,12.1917968758643,800,0.0509975055500473,9256.03651761793,7996.62852557304,7954.14791737847,307.025145736614,305.02,12.8839625480728,12.8786827558102,38.1112981341265,39.123037446847,45.2972108957431,42.4806081945626,2.00514573661428,0.00527979226256114,1.01173931272049,246.004574764284,1
76,957.965382375318,36.8442796890002,26.8484424555745,0.851928305605652,0.853020533978094,7667.35475045087,4690.88213064899,12.5048172095184,760.48235639567,12.0990365736975,800,0.0493970545054125,9201.10384368286,7678.51891915232,7667.35475045087,303.279319999791,305.02,12.6219619553083,12.540122734162,37.456137100319,37.8791517903236,43.9877768728716,11.1641687014444,1.74068000020947,0.081839221146307,0.423014690004557,237.134683003636,1
77,961.023270620535,34.5145534251171,29.3694139859386,0.874973412429601,0.865513073527217,7874.76071186641,4557.25065798079,12.657706158403,765.993323872886,12.1651236764861,800,0.0425083451588931,9318.40352027634,7886.08427869338,7874.76071186641,305.821456514016,305.02,12.7945872604165,12.6934433426592,39.6958270437544,40.4215740914018,46.524894487717,11.323566826969,0.80145651401574,0.101143917757271,0.725747047647396,243.549300367003,1
78,935.665629378422,36.3018891735472,28.8337497103779,0.852986019018319,0.839363803983443,7676.87417116487,4971.52592799994,12.7240527561769,761.765381159974,11.8236525477683,800,0.0477932735500324,9006.8491897538,7602.74145225281,7676.87417116487,306.302605397242,305.02,13.0128383147452,12.7599772603598,39.4182681457437,39.8867146969224,45.9453436414021,74.1327189120657,1.28260539724181,0.252861054385399,0.468446551178793,237.429098077265,1
79,951.773560445862,36.8029989732687,28.9356390366518,0.920026022370877,0.85615012366891,8280.23420133789,4997.5136926138,13.4550083894757,760.580005928733,12.0213197138012,800,0.049274992589084,9143.1754191941,8198.35184229513,8280.23420133789,305.957249962121,305.02,13.5521778856172,13.4929966401086,39.6931359981021,40.0546938123377,46.2049531554038,81.8823590427619,0.937249962120916,0.0591812455085226,0.361557814235681,256.089717567152,1
80,943.193928316538,35.4066490023173,28.5216757575066,0.904084841917828,0.862773229237044,8136.76357726045,4768.19987443241,13.1203769383558,763.883071785018,11.929154511327,800,0.0451461602687272,9112.47919191056,8073.6792718738,8136.76357726045,307.340344009894,305.02,13.1438240755373,13.1574204059706,38.5172711960984,39.683791038587,45.8716644353084,63.0843053866529,2.32034400989363,0.0135963304332929,1.1665198424886,251.652481770943,1
81,949.826172784353,39.2387596096867,29.2066834785297,0.901854030049954,0.859867599635651,8116.68627044958,4819.00603267844,13.1322291079239,754.818214143286,11.9679251623774,800,0.0564772323208923,9033.60789806624,8201.25262262541,8116.68627044958,305.572121755592,305.02,13.3049635759254,13.1693060384081,39.9068882904458,40.4058360826517,46.6171534678315,84.5663521758306,0.552121755592395,0.135657537517368,0.498947792205882,251.031534137617,1
82,932.36514000723,34.0002243343823,27.6237298706513,0.929516561477462,0.844361631834119,8365.64905329716,5308.26413496701,13.7835925590591,767.209969337019,11.8081856626655,800,0.0409875383287266,9059.35776017941,8372.19460408445,8365.64905329716,304.461634539388,305.02,14.0760753587461,13.8225085190941,39.6458370905253,38.882755844604,45.1625980205325,6.54555078729209,0.558365460612094,0.253566839652006,0.763081245921299,258.731414019501,1
83,931.408487875894,34.1575822648188,27.5769116168799,0.928054104371821,0.856873290747392,8352.48693934639,5025.16906003668,13.5609612602939,766.837739152571,11.7942896224056,800,0.0414528260592859,9044.30638895616,8402.87525639272,8352.48693934639,305.851609320795,305.02,13.6175467887432,13.5992486533796,38.4043334187558,38.887819336696,45.2151991879123,50.3883170463268,0.831609320794996,0.0182981353635832,0.4834859179402,258.324338330302,1
84,934.010632856985,36.7423815987313,30.3429365432136,0.914512645392572,0.85961988279664,8230.61380853315,4892.04747757991,13.3203933086946,760.723396328201,11.7976653862565,800,0.0490957545897487,8974.76008137671,8248.65896525947,8230.61380853315,304.163230722434,305.02,13.3248381539629,13.358001493312,41.9199508969087,41.6881532336624,48.0252655661763,18.0451567263226,0.856769277565661,0.0331633393491249,0.231797663246283,254.555066243294,1
85,934.520685149655,37.8610647246389,27.1388029122364,0.887419353224008,0.851333183088121,7986.77417901607,4921.768221407,13.0515808964934,758.077151393867,11.7911531895442,800,0.0524035607576665,8938.60382157834,8002.42009912198,7986.77417901607,305.424350793133,305.02,13.1709005177617,13.088430128534,38.5916032188953,38.4912956562903,44.7852689294842,15.6459201059097,0.404350793133347,0.0824703892277459,0.100307562605011,247.01363440256,1
86,942.479438433536,36.0672412162388,29.4951264001049,0.883926684903613,0.842892368189308,7955.34016413252,5078.49769593192,13.1303985576878,762.320440902987,11.9124775447273,800,0.0470994488712662,9081.12513414341,8012.23637640754,7955.34016413252,304.856650657183,305.02,13.09048790516,13.1674703198808,40.8270406174941,40.8542470597761,47.1101037826198,56.8962122750199,0.163349342816502,0.0769824147208276,0.0272064422820222,246.041448375234,1
87,948.483197817578,38.0776923026573,30.1410529111105,0.932786166314347,0.866753944433552,8395.07549682913,4830.58244806209,13.4747294890937,757.564718858064,11.9647660549622,800,0.0530441014274199,9064.08463262998,8339.68223362222,8395.07549682913,301.909433846678,305.02,13.5375306419293,13.5127734193705,41.9612568845876,41.5544858511011,47.873057515928,55.3932632069118,3.11056615332228,0.0247572225588293,0.406771033486471,259.641510211211,1
88,943.288600210605,35.6047350882366,28.3087963660321,0.934457557792739,0.855798024144441,8410.11802013465,5083.72173109639,13.6716863622326,763.414499148776,11.9280621515455,800,0.0457318760640295,9106.05559323757,8367.69498552885,8410.11802013465,308.170102139106,305.02,13.6608901277528,13.7102863714685,38.4325019553368,39.7721156190426,46.1397797925207,42.4230346057993,3.15010213910614,0.0493962437157354,1.33961366370575,260.106742890763,1
89,938.436284066889,32.8998447716837,29.2964275136971,0.950229484106629,0.844960182753141,8552.06535695966,5413.14785903958,14.0807582765657,769.812917192582,11.8975698540784,800,0.0377338535092724,9158.90295687063,8661.83983636137,8552.06535695966,302.852968099637,305.02,14.1403585889163,14.1205132405931,41.708561774146,40.819286245305,47.2522190839229,109.774479401709,2.16703190036293,0.019845348323253,0.889275528841054,264.496866710094,1
90,922.393279748731,32.9067202735973,27.5372813310355,0.933917357725657,0.838607428145279,8405.25621953091,5459.82255222707,13.9438765022619,769.796653192806,11.6940988918671,800,0.037754183508993,9002.07818906503,8431.199169288,8405.25621953091,304.553996671883,305.02,14.059784752662,13.9832450005957,38.4254193522954,39.0981170375396,45.5486436386836,25.9429497570891,0.466003328117154,0.07653975206631,0.672697685244181,259.956377923637,1
91,991.479402444837,37.5809919513485,28.4708488401196,0.916060361318448,0.84738304903787,8244.54325186603,5166.14619696307,13.5356184733434,758.739663539085,12.5132699819149,800,0.0515754205761435,9494.31425585183,8204.01026391228,8244.54325186603,306.122021665719,305.02,13.6925496114319,13.5738343147724,40.4361274528956,40.0505504277632,46.4808424270625,40.5329879537512,1.10202166571878,0.118715296659483,0.385577025132385,254.985873769053,1
92,928.112328655502,41.3112817921873,27.9438252338119,0.928383010644146,0.84961476041693,8355.44709579731,5186.69717156934,13.6816640060986,749.915662920581,11.6700441787459,800,0.0626054213492737,8751.54891661668,8422.00115999563,8355.44709579731,305.420564223508,305.02,13.4929646710594,13.7202921857544,38.7639005244808,39.5544847589162,45.9928048221406,66.5540641983243,0.400564223508184,0.22732751469507,0.790584234435407,258.415889560742,1
93,946.39665134346,40.8959313133809,28.3328805879174,0.92273783893565,0.868151215504501,8304.64055042085,4747.54992675792,13.3081209086348,750.898174478198,11.9049389380575,800,0.061377281902253,8939.3969158618,8356.34308532011,8304.64055042085,306.681760171857,305.02,13.2904415869491,13.3456944439235,39.1284366008635,39.9676658403658,46.4013975741024,51.7025348992611,1.6617601718566,0.0552528569743824,0.839229239502316,256.844553105801,1
94,961.890144715712,37.691678666082,29.4192747837653,0.917627270357429,0.858130481775427,8258.64543321686,4941.26496905585,13.3889576566363,758.477834115383,12.1385075930797,800,0.0519027073557712,9206.78894859225,8244.50446158977,8258.64543321686,305.480550307655,305.02,13.447286671702,13.426759422674,40.167554999188,41.0729359339808,47.4938193634392,14.1409716270937,0.460550307655296,0.020527249028051,0.905380934792774,255.422023707739,1
95,944.207152292312,34.2279762719697,28.3392533658299,0.812608991236373,0.852199781518513,7313.48092112736,4490.1842955309,11.9391659886617,766.671222128656,11.9555493283778,800,0.0416609723391802,9165.97561480683,7353.35855686391,7313.48092112736,305.273702818314,305.02,12.1115560525095,11.9728744797155,39.5732277401052,39.9145935877695,46.1311756465807,39.8776357365496,0.253702818313968,0.138681572793933,0.341365847664257,226.190131581259,1
96,931.0268721915,38.9586933217644,28.5683278585339,0.923743811793987,0.861953675746086,8313.69430614588,4889.97889780363,13.4184206214688,755.480710947366,11.7343193068848,800,0.0556491113157921,8865.05189244872,8378.95005730493,8313.69430614588,305.000055521268,305.02,13.2525131090619,13.4563055718837,39.6556565328863,40.1848558036438,46.4578464212351,65.2557511590512,0.0199444787321568,0.203792462821726,0.529199270757438,257.124566169461,1
97,948.863867109772,36.802524973137,28.7174148110555,0.89959011421974,0.850449077394215,8096.31102797766,5008.08840646553,13.2443346363201,760.581127176044,11.9845745600999,800,0.0492735910299444,9115.24122764612,8097.50344271353,8096.31102797766,304.008393509347,305.02,13.1665067638492,13.2817280803869,40.9710247721074,40.3477947470142,46.6173303465766,1.19241473587226,1.01160649065292,0.11522131653768,0.623230025093122,250.40137199931,1
98,950.227099842597,34.3771544001389,28.0651597997206,0.881879452313392,0.859520993218255,7936.91507082053,4719.5598897066,12.8465502670886,766.318341266472,12.030049692967,800,0.0421020734169106,9218.84772606766,7963.05844930988,7936.91507082053,303.780846749051,305.02,12.9208887283011,12.8828206250987,41.0712417753402,39.6928617580339,45.9269985319028,26.1433784893497,1.23915325094862,0.0380681032024519,1.37838001730623,245.471600128471,1
99,981.053340152996,33.6333960839304,27.7581503040992,0.873542615634682,0.883846965068951,7861.88354071214,4160.90329298034,12.3748746132644,768.077701563463,12.4291745404784,800,0.0399028730456717,9546.57181338178,7836.93190242601,7861.88354071214,305.175881240229,305.02,12.4086795189716,12.4098132639699,39.4638477413583,39.3780210124476,45.5707282288955,24.9516382861284,0.155881240229178,0.00113374499824026,0.0858267289107175,243.151037341613,1
100,926.605832489168,36.0044713672414,29.0420664282769,0.877384705468044,0.863000166325467,7896.4623492124,4622.61959956429,12.7295474858106,762.46892298079,11.712558045126,800,0.046913846274012,8930.46151801724,7818.57084939026,7896.4623492124,307.114376796042,305.02,12.7516485775285,12.7654875035599,40.1302720442168,40.6608466746118,46.8303018668549,77.8914998221371,2.09437679604218,0.0138389260314167,0.530574630395066,244.220485027188,1
